Fecha/hora,Hora,Estación,Banda,Tarifa base [USD/MWh],Tarifa año [USD/MWh],Demanda [MW],FV [MW],Eólico [MW],Renovable [MW],P neta [MW],Déficit [MW],Excedente renovable [MW],SOC inicio [MWh],Carga desde renovable [MW],Descarga obligatoria [MW],Carga desde red [MW],Descarga económica [MW],Descarga total [MW],SOC fin [MWh],P red para consumo [MW],P red importada total [MW],P exportada [MW],Curtailment / vertido [MW],P T1 neta (+import/-export) [MW],Demanda no abastecida [MW],Costo red horario [USD],Error balance [MW]
2020-01-01 10:00:00,10,Verano,Resto,65.0,71.74783789062496,18.5,9.217106763529724,7.673500000000001,16.890606763529725,1.6093932364702752,1.6093932364702752,0.0,6.113073723866268,0.0,0.0,0.0,1.6093932364702752,1.6093932364702752,4.418975580213347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 11:00:00,11,Verano,Resto,65.0,71.74783789062496,19.0,9.615353158895882,7.4585,17.073853158895883,1.9261468411041172,1.9261468411041172,0.0,4.418975580213347,0.0,0.0,0.0,1.9261468411041172,1.9261468411041172,2.391452589577435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 12:00:00,12,Verano,Resto,65.0,71.74783789062496,19.0,10.39593877297978,8.432,18.82793877297978,0.17206122702021887,0.17206122702021887,0.0,2.391452589577435,0.0,0.0,0.0,0.0,-0.0,2.391452589577435,0.17206122702021887,0.17206122702021887,0.0,0.0,0.17206122702021887,0.0,12.345021023508684,0.0
2020-01-01 13:00:00,13,Verano,Resto,65.0,71.74783789062496,19.5,13.336592706208531,10.1115,23.44809270620853,-3.9480927062085307,0.0,3.9480927062085307,2.391452589577435,3.9480927062085307,0.0,0.0,0.0,0.0,6.142140660475539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 14:00:00,14,Verano,Resto,65.0,71.74783789062496,19.0,14.04868654241195,10.231,24.27968654241195,-5.279686542411952,0.0,5.279686542411952,6.142140660475539,5.0684700542307075,0.0,0.0,0.0,0.0,10.957187211994711,0.0,0.0,0.21121648818124417,0.0,-0.21121648818124417,0.0,0.0,0.0
2020-01-01 15:00:00,15,Verano,Resto,65.0,71.74783789062496,18.5,13.31905807922521,9.932500000000001,23.251558079225212,-4.751558079225212,0.0,4.751558079225212,10.957187211994711,4.751558079225212,0.0,0.0,0.0,0.0,15.471167387258664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 16:00:00,16,Verano,Resto,65.0,71.74783789062496,17.5,13.8256299733932,9.786999999999999,23.612629973393197,-6.112629973393197,0.0,6.112629973393197,15.471167387258664,5.0684700542307075,0.0,0.0,0.0,0.0,20.286213938777834,0.0,0.0,1.0441599191624897,0.0,-1.0441599191624897,0.0,0.0,0.0
2020-01-01 17:00:00,17,Verano,Pico,125.0,137.97661132812493,16.0,13.566819551794756,10.181500000000002,23.748319551794758,-7.748319551794758,0.0,7.748319551794758,20.286213938777834,3.819275744206859,0.0,0.0,0.0,0.0,23.91452589577435,0.0,0.0,3.929043807587899,0.0,-3.929043807587899,0.0,0.0,0.0
2020-01-01 18:00:00,18,Verano,Pico,125.0,137.97661132812493,15.5,11.92965397882697,9.517,21.44665397882697,-5.946653978826969,0.0,5.946653978826969,23.91452589577435,0.0,0.0,0.0,0.0,0.0,23.91452589577435,0.0,0.0,5.946653978826969,0.0,-5.946653978826969,0.0,0.0,0.0
2020-01-01 19:00:00,19,Verano,Pico,125.0,137.97661132812493,15.0,8.455238248893282,9.2625,17.717738248893284,-2.7177382488932835,0.0,2.7177382488932835,23.91452589577435,0.0,0.0,0.0,0.0,0.0,23.91452589577435,0.0,0.0,2.7177382488932835,0.0,-2.7177382488932835,0.0,0.0,0.0
2020-01-01 20:00:00,20,Verano,Pico,125.0,137.97661132812493,14.5,0.07481892537461951,9.599,9.67381892537462,4.82618107462538,4.82618107462538,0.0,23.91452589577435,0.0,0.0,0.0,4.82618107462538,4.82618107462538,18.83433529090553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
