P_FV [MW],N aeros,P_EOL instalada [MW],P_BESS [MW],N containers BESS,E_BESS [MWh],Duración BESS nominal [h],Duración BESS útil BOL [h],CAPEX FV [USD],CAPEX eólico [USD],CAPEX BESS energía [USD],CAPEX BESS potencia [USD],CAPEX BESS total [USD],CAPEX total [USD],VP operación 20a [USD],Costo total 20a [USD],Horas no cumple 20a,Energía no abastecida 20a [MWh],Ciclos acumulados año 20,SOH final año 20,EOL alcanzado,Exportación 20a [MWh],Potencia módulo FV [W],Pitch FV [m],GCR FV,N módulos FV,Área FV terreno [m2],Área BESS screening [m2],Área eólica reservada screening [m2],Área residual tras eólica [m2],Área total screening [m2],Uso terreno total screening [%],Factible,Costo surrogate 20a [USD],Etapa V13
19.031610292805752,4,13.72,4.9972682057936515,4,20.06,4.014193189939888,3.612773870945899,11685408.719782732,13034000.0,3811399.9999999995,1194347.1011846827,5005747.101184682,30125155.820967413,37507546.12466471,67632701.94563213,0,0.0,8066.604232903716,0.7983348941774071,False,216174.78838371756,700.0,6.5,0.36676923076923074,27189,230277.2355,88.333616,53092.91584566751,751071.1585543326,283458.4849616675,35.24883714472827,True,,refinamiento ronda 1
18.019110292805752,4,13.72,4.4972682057936515,4,20.06,4.460485584150285,4.014437025735257,11063733.719782732,13034000.0,3811399.9999999995,1074847.1011846827,4886247.101184682,29383980.820967413,38124120.944074295,67508101.76504171,0,0.0,7923.298543066532,0.8019175364233366,False,198376.38808057303,700.0,6.5,0.36676923076923074,25742,218021.869,88.333616,53092.91584566751,751071.1585543326,271203.1184616675,33.724848833121094,True,,refinamiento ronda 2
18.54411029280575,4,13.72,4.4972682057936515,4,20.06,4.460485584150285,4.014437025735257,11386083.71978273,13034000.0,3811399.9999999995,1074847.1011846827,4886247.101184682,29706330.820967413,37828300.303245716,67534631.12421313,0,0.0,7951.916557987915,0.8012020860503021,False,208220.52897421122,700.0,6.5,0.36676923076923074,26492,224373.99399999998,88.333616,53092.91584566751,751071.1585543326,277555.24346166744,34.51475293381589,True,,refinamiento ronda 2
18.281610292805752,4,13.72,4.322268205793652,4,20.06,4.641081729521363,4.1769735565692265,11224908.719782732,13034000.0,3811399.9999999995,1033022.1011846828,4844422.101184682,29503330.820967413,38006860.77059571,67510191.59156312,0,0.0,7899.53283166916,0.8025116792082709,False,203722.24965794524,700.0,6.5,0.36676923076923074,26117,221197.9315,88.333616,53092.91584566751,751071.1585543326,274379.1809616675,34.1198008834685,True,,refinamiento ronda 2
18.281610292805752,4,13.72,4.672268205793651,4,20.06,4.293417911053443,3.864076119948099,11224908.719782732,13034000.0,3811399.9999999995,1116672.1011846827,4928072.101184682,29586980.820967413,37943217.141669385,67530197.9626368,0,0.0,7971.780676673276,0.8007054830831681,False,203128.34165150387,700.0,6.5,0.36676923076923074,26117,221197.9315,88.333616,53092.91584566751,751071.1585543326,274379.1809616675,34.1198008834685,True,,refinamiento ronda 2
16.187894361451317,4,13.72,5.148793618407597,5,25.075,4.870072847813061,4.383065563031755,9939367.137931108,13034000.0,4764250.0,1230561.6747994155,5994811.674799415,29368178.812730525,38363818.884927884,67731997.6976584,0,0.0,7378.567215329426,0.8155358196167644,False,147344.6423191322,700.0,6.5,0.36676923076923074,23126,195865.65700000004,112.85502000000001,53092.91584566751,751071.1585543326,249071.42786566753,30.972712633488854,True,,refinamiento ronda 1
17.687894361451317,4,13.72,5.148793618407597,5,25.075,4.870072847813061,4.383065563031755,10860367.137931108,13034000.0,4764250.0,1230561.6747994155,5994811.674799415,30289178.812730525,37265019.58318639,67554198.39591691,0,0.0,7454.901652121382,0.8136274586969654,False,178964.99945609653,700.0,6.5,0.36676923076923074,25269,214015.7955,112.85502000000001,53092.91584566751,751071.1585543326,267221.5663656675,33.2297319505408,True,,refinamiento ronda 1
16.937894361451317,4,13.72,4.648793618407597,5,25.075,5.3938724878454,4.8544852390608595,10399867.137931108,13034000.0,4764250.0,1111061.6747994155,5875311.674799415,29709178.812730525,37914523.92801527,67623702.7407458,0,0.0,7320.171365166092,0.8169957158708476,False,164248.34735566095,700.0,6.5,0.36676923076923074,24197,204936.4915,112.85502000000001,53092.91584566751,751071.1585543326,258142.2623656675,32.100695689281025,True,,refinamiento ronda 1
16.937894361451317,4,13.72,5.648793618407597,5,25.075,4.439000907784745,3.995100817006271,10399867.137931108,13034000.0,4764250.0,1350061.6747994155,6114311.674799415,29948178.812730525,37717471.42240646,67665650.23513699,0,0.0,7479.91373690453,0.8130021565773867,False,162826.79944119457,700.0,6.5,0.36676923076923074,24197,204936.4915,112.85502000000001,53092.91584566751,751071.1585543326,258142.2623656675,32.100695689281025,True,,refinamiento ronda 1
17.425394361451318,4,13.72,5.148793618407597,5,25.075,4.870072847813061,4.383065563031755,10699192.137931108,13034000.0,4764250.0,1230561.6747994155,5994811.674799415,30128003.812730525,37436518.74818579,67564522.56091632,0,0.0,7443.007011910538,0.8139248247022366,False,173649.29296903883,700.0,6.5,0.36676923076923074,24894,210839.733,112.85502000000001,53092.91584566751,751071.1585543326,264045.5038656675,32.834779900193396,True,,refinamiento ronda 2
17.950394361451316,4,13.72,5.148793618407597,5,25.075,4.870072847813061,4.383065563031755,11021542.137931108,13034000.0,4764250.0,1230561.6747994155,5994811.674799415,30450353.812730525,37103530.02170253,67553883.83443305,0,0.0,7465.890069688988,0.8133527482577753,False,184059.84654336705,700.0,6.5,0.36676923076923074,25644,217191.858,112.85502000000001,53092.91584566751,751071.1585543326,270397.6288656675,33.6246840008882,True,,refinamiento ronda 2
17.687894361451317,4,13.72,4.973793618407597,5,25.075,5.041423493568272,4.537281144211444,10860367.137931108,13034000.0,4764250.0,1188736.6747994157,5952986.674799416,30247353.812730525,37304477.93224931,67551831.74497983,0,0.0,7423.416306710056,0.8144145923322486,False,179233.1593979336,700.0,6.5,0.36676923076923074,25269,214015.7955,112.85502000000001,53092.91584566751,751071.1585543326,267221.5663656675,33.2297319505408,True,,refinamiento ronda 2
17.687894361451317,4,13.72,5.3237936184075965,5,25.075,4.709987237916296,4.238988514124666,10860367.137931108,13034000.0,4764250.0,1272386.6747994155,6036636.674799415,30331003.812730525,37233113.86639891,67564117.67912944,0,0.0,7482.145869052497,0.8129463532736876,False,178736.65545251063,700.0,6.5,0.36676923076923074,25269,214015.7955,112.85502000000001,53092.91584566751,751071.1585543326,267221.5663656675,33.2297319505408,True,,refinamiento ronda 2
17.416723881391324,4,13.72,5.136636156002931,6,30.089999999999996,5.85791928533527,5.272127356801743,10693868.463174272,13034000.0,5717099.999999999,1227656.0412847004,6944756.041284699,31072624.50445897,36801662.870492406,67874287.37495138,0,0.0,6908.749031964041,0.827281274200899,False,164478.01981053714,700.0,6.5,0.36676923076923074,24882,210738.09900000002,137.37642400000001,53092.91584566751,751071.1585543326,263968.39126966754,32.825190738173504,True,,refinamiento ronda 1
18.916723881391324,4,13.72,5.136636156002931,6,30.089999999999996,5.85791928533527,5.272127356801743,11614868.463174272,13034000.0,5717099.999999999,1227656.0412847004,6944756.041284699,31993624.50445897,35981701.54145686,67975326.04591584,0,0.0,6928.063949801939,0.8267984012549515,False,191854.6243848245,700.0,6.5,0.36676923076923074,27024,228879.76799999998,137.37642400000001,53092.91584566751,751071.1585543326,282110.0602696675,35.08115684975785,True,,refinamiento ronda 1
